            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType       time  ubAlg  umdpAlg     ubTime      ub     lb  p1  p2  p3    disp   dispReal    umdpTime  timeLastEC  ecTtb  ecIterTb  ecNumAlt  ecTime  ecInsertTime  ecNodes  lsTime  lsAltImpr  lsSteps  lsShifts  lsSwaps  ferIter  ferAvgColTime  ferMaxColTime
  study-800-17-000-6         study   800  17       55     0    319546     1  0.001    ubi      umdp   0.669216    ubi      fer  0.0829926      24     11   3   9  15      17         31    0.508752    0.508752      0         0         0       0             0        0       0          0        0         0        0        8             NA       0.352483
  weee-2400-41-050-9          weee  2400  41  2878786   0.5        15     1  0.001    ubi      umdp    779.558    ubi      fer    6.38859   84322  17465   3   6  19   80895   0.982603     772.502     772.502      0         0         0       0             0        0       0          0        0         0        0     3430             NA        0.67754
  weee-4000-65-075-6          weee  4000  65  7997903  0.75        98     1  0.001    ubi      umdp    1800.13    ubi      fer    38.0736  291670  15480   3   6  19   15480   0.251816     1759.88     1759.88      0         0         0       0             0        0       0          0        0         0        0     2381             NA        1.10504
 weee-2400-41-025-10          weee  2400  41  2878788  0.25        13     1  0.001    ubi      umdp    1252.89    ubi      fer    6.41246  103643  24532   3   6  19   98466     1.0918     1245.81     1245.81      0         0         0       0             0        0       0          0        0         0        0     5195             NA       0.793841
 study-2000-35-000-8         study  2000  35       59     0   1998942     1  0.001    ubi      umdp    4.62653    ubi      fer    1.53543      29     12   3   9  15      19         31     2.32111     2.32111      0         0         0       0             0        0       0          0        0         0        0       11             NA       0.660262
study-3200-53-010-10         study  3200  53       60   0.1   5118341     1  0.001    ubi      umdp    15.8387    ubi      fer    6.25172      31     13   3   9  15      19         31      7.0692      7.0692      0         0         0       0             0        0       0          0        0         0        0       13             NA        1.41699
  weee-3200-53-050-6          weee  3200  53  5118375   0.5        26     1  0.001    ubi      umdp       1501    ubi      fer    17.0164  174055  25150   3   6  19  170719    1.07564     1482.69     1482.69      0         0         0       0             0        0       0          0        0         0        0     3349             NA        0.94222
   weee-800-17-100-7          weee   800  17   319601     1         0     1  0.001    ubi      umdp    0.32956    ubi      fer   0.172518    9088   1464   3   6  19    9088   0.992865    0.105654    0.105654      0         0         0       0             0        0       0          0        0         0        0        1             NA      0.0850922
 study-2800-47-010-8         study  2800  47       63   0.1   3918538     1  0.001    ubi      umdp    11.2819    ubi      fer    4.20718      32     14   3   9  15      20         31      5.3485      5.3485      0         0         0       0             0        0       0          0        0         0        0       13             NA        1.13406
  weee-2800-47-075-4          weee  2800  47  3918573  0.75        28     1  0.001    ubi      umdp    1800.26    ubi      fer    10.9404  141426  18302   3   6  19   18302   0.392758     1788.36     1788.36      0         0         0       0             0        0       0          0        0         0        0     5202             NA       0.832467
  study-400-11-000-5         study   400  11       51     0     79750     1  0.001    ubi      umdp   0.362279    ubi      fer  0.0146505      20     10   3   9  15      15         31    0.329422    0.329422      0         0         0       0             0        0       0          0        0         0        0        6             NA        0.30246
  weee-2000-35-100-6          weee  2000  35  1998994     1         7     1  0.001    ubi      umdp    4.45083    ubi      fer      3.595   62788  15095   3   6  19   62788     1.0489    0.406929    0.406929      0         0         0       0             0        0       0          0        0         0        0        1             NA       0.257818
  weee-2000-35-025-5          weee  2000  35  1998997  0.25         4     1  0.001    ubi      umdp    374.747    ubi      fer    3.63176   70090   9950   3   6  19   67758    1.09168     370.652     370.652      0         0         0       0             0        0       0          0        0         0        0     2340             NA       0.709099
 weee-2400-41-100-10          weee  2400  41  2878788     1        13     1  0.001    ubi      umdp    1247.79    ubi      fer    6.50513  103643   5322   3   6  19   98466     1.0918     1240.63     1240.63      0         0         0       0             0        0       0          0        0         0        0     5195             NA       0.808633
