            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType  tau       time  ubiTime  ubiIterToBest  ubiTtb  ubiAvgCons  ubiMinCons  ubiAvg  ubi  ubiReal   ubRbTime  ubRbIterToBest      ubrbTtb   ubRbAvgCons  ubRbMinCons  ubRbAvg    ubRb  ubRbReal  ubsTime  ubsSigma  ubsSubsetSize  ubsIter  ubsTtb  ubsBsIter  ubsIterToBest  bsNumColorCalls  ubsAvgColorTime  ubs  ubsReal
  weee-3600-59-050-2          weee  3600  59  6478145   0.5        56     1  0.001   ubrb        ub    1    107.853       NA             NA      NA          NA          NA      NA   NA       NA  107.85325            6314      81.3228  325825.47028       219863  0.00000  219863   1.09090       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2400-41-010-9         study  2400  41       60   0.1   2878741     1  0.001   ubrb        ub    1     19.258       NA             NA      NA          NA          NA      NA   NA       NA   19.25792            2726      2.62547      27.98708           26  0.00000      26  37.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-4000-65-100-4          weee  4000  65  7997891     1       110     1  0.001   ubrb        ub    1    161.755       NA             NA      NA          NA          NA      NA   NA       NA  161.75505            4531      21.4751  404941.09875       307821  0.00000  307821   1.16158       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2400-41-010-4         study  2400  41       61   0.1   2878740     1  0.001   ubrb        ub    1    19.0132       NA             NA      NA          NA          NA      NA   NA       NA   19.01312            3640      9.82762      27.06542           25  0.00000      25  37.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-025-4          weee   800  17   319601  0.25         0     1  0.001   ubrb        ub    1   0.481179       NA             NA      NA          NA          NA      NA   NA       NA    0.48113             806   0.00371767   16378.03875         6975  0.00000    6975   0.86808       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3600-59-000-5         study  3600  59       60     0   6478141     1  0.001   ubrb        ub    1    79.8033       NA             NA      NA          NA          NA      NA   NA       NA   79.80321            3636     0.804942      27.52722           26  0.00000      26  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-050-7          weee  3600  59  6478147   0.5        54     1  0.001   ubrb        ub    1    107.762       NA             NA      NA          NA          NA      NA   NA       NA  107.76240            7186      107.324  327440.53472       224832  0.00000  224832   1.10488       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-075-9          weee  3600  59  6478137  0.75        64     1  0.001   ubrb        ub    1    107.461       NA             NA      NA          NA          NA      NA   NA       NA  107.46063            4315      21.3825  328552.28222       239817  0.00000  239817   1.13768       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-050-7          weee  3200  53  5118363   0.5        38     1  0.001   ubrb        ub    1    68.7211       NA             NA      NA          NA          NA      NA   NA       NA   68.72100            3283      1.71198  259516.10344       168866  0.00000  168866   1.07693       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3200-53-010-5         study  3200  53       58   0.1   5118343     1  0.001   ubrb        ub    1    52.8196       NA             NA      NA          NA          NA      NA   NA       NA   52.81952            3287      1.43701      26.61031           25  0.00000      25  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3200-53-010-3         study  3200  53       63   0.1   5118338     1  0.001   ubrb        ub    1    52.1358       NA             NA      NA          NA          NA      NA   NA       NA   52.13574            3204    0.0649947      29.22156           28  0.00000      28  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-075-6          weee  2400  41  2878792  0.75         9     1  0.001   ubrb        ub    1    23.1462       NA             NA      NA          NA          NA      NA   NA       NA   23.14619            2609      1.99772  142772.85333        80192  0.00000   80192   0.98135       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
