            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType  tau       time  ubiTime  ubiIterToBest  ubiTtb  ubiAvgCons  ubiMinCons  ubiAvg  ubi  ubiReal  ubRbTime  ubRbIterToBest  ubrbTtb  ubRbAvgCons  ubRbMinCons  ubRbAvg  ubRb  ubRbReal     ubsTime  ubsSigma  ubsSubsetSize  ubsIter     ubsTtb  ubsBsIter  ubsIterToBest  ubsNumImproves  ubsNumColorCalls  ubsAvgColorTime     ubs   ubsReal
 study-1200-23-000-2         study  1200  23       58     0    719343     1  0.001    ubs        ub    1   0.602373       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.60233       1.5             34       68   0.338319         15              3               3                83          0.00160      24  36.00000
 study-2800-47-010-2         study  2800  47       61   0.1   3918540     1  0.001    ubs        ub    1    5.97765       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     5.97760       1.5             70      140    4.10332         10              2               2               150          0.00176      26  38.00000
  weee-4000-65-075-2          weee  4000  65  7997897  0.75       104     1  0.001    ubs        ub    1    117.381       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA   117.38135       1.5             97      194          0          0             -1               0               194          0.39098  301117   1.15000
  weee-3200-53-100-3          weee  3200  53  5118372     1        29     1  0.001    ubs        ub    1     20.208       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    20.20796       1.5             79      158          0          0             -1               0               158          0.00157  165692   1.05900
  study-800-17-010-1         study   800  17       55   0.1    319546     1  0.001    ubs        ub    1   0.184221       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.18418       1.5             25       50   0.104786         15              9               3                65          0.00110      20  35.00000
  weee-3600-59-025-3          weee  3600  59  6478127  0.25        74     1  0.001    ubs        ub    1    28.9914       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    28.99136       1.5             88      176          0          0             -1               0               176          0.00154  216931   1.08062
  weee-2000-35-025-3          weee  2000  35  1998996  0.25         5     1  0.001    ubs        ub    1     4.3696       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     4.36956       1.5             52      104          0          0             -1               0               104          0.00141   62486   1.03687
 weee-2400-41-025-10          weee  2400  41  2878788  0.25        13     1  0.001    ubs        ub    1    7.52008       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     7.52003       1.5             61      122          0          0             -1               0               122          0.00138  103643   1.12160
  weee-3600-59-025-5          weee  3600  59  6478139  0.25        62     1  0.001    ubs        ub    1    29.4139       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    29.41382       1.5             88      176          0          0             -1               0               176          0.00190  184209   0.99236
  weee-1200-23-075-8          weee  1200  23   719401  0.75         0     1  0.001    ubs        ub    1   0.750781       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.75074       1.5             34       68          0          0             -1               0                68          0.00136   18523   0.94908
   weee-800-17-050-3          weee   800  17   319601   0.5         0     1  0.001    ubs        ub    1   0.239743       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.23970       1.5             25       50          0          0             -1               0                50          0.00117    9694   1.02114
  weee-3200-53-050-8          weee  3200  53  5118364   0.5        37     1  0.001    ubs        ub    1    19.0839       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    19.08389       1.5             79      158          0          0             -1               0               158          0.00173  178575   1.10506
