            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType  tau        time   ubiTime  ubiIterToBest       ubiTtb    ubiAvgCons  ubiMinCons        ubiAvg     ubi   ubiReal  ubRbTime  ubRbIterToBest  ubrbTtb  ubRbAvgCons  ubRbMinCons  ubRbAvg  ubRb  ubRbReal  ubsTime  ubsSigma  ubsSubsetSize  ubsIter  ubsTtb  ubsBsIter  ubsIterToBest  bsNumColorCalls  ubsAvgColorTime  ubs  ubsReal
  weee-4000-65-050-7          weee  4000  65  7997904   0.5        97     1  0.001    ubi        ub    1     18.5963  18.59625           1193      5.91046  471737.13525      303133  414795.44600  296913   1.13965        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-400-11-050-10          weee   400  11    79801   0.5         0     1  0.001    ubi        ub    1   0.0177059   0.01765             50    0.0022238    6765.55000        2260    5068.82750    2044   0.94497        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-075-1          weee  2400  41  2878787  0.75        14     1  0.001    ubi        ub    1     3.35409   3.35403            310     0.423544  173264.69125       87961  147351.53833   87054   1.02686        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  study-800-17-010-8         study   800  17       57   0.1    319544     1  0.001    ubi        ub    1   0.0586429   0.05859            138    0.0102797      31.84500          27      29.43625      25  39.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-100-4          weee  1200  23   719400     1         1     1  0.001    ubi        ub    1    0.389096   0.38904            141    0.0457768   47477.66417       17593   38960.21917   17315   0.91158        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2800-47-010-4         study  2800  47       60   0.1   3918541     1  0.001    ubi        ub    1     2.06242   2.06236           1550      1.14733      36.33929          32      34.73107      30  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 weee-1200-23-075-10          weee  1200  23   719398  0.75         3     1  0.001    ubi        ub    1    0.389471   0.38942            124    0.0381203   46376.46333       21883   37930.64500   19737   0.97880        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-100-4          weee  3200  53  5118361     1        40     1  0.001    ubi        ub    1     8.29482   8.29477            693      1.85019  307924.31250      190536  266055.62656  179204   1.10475        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-025-9          weee  2000  35  1998992  0.25         9     1  0.001    ubi        ub    1     1.83429   1.83423             16    0.0168501  123736.42450       72225  104449.93450   65324   1.07328        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-050-9          weee   800  17   319600   0.5         1     1  0.001    ubi        ub    1    0.117289   0.11724             11   0.00198876   22214.82500        8061   17805.63875    6549   0.84055        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3200-53-010-4         study  3200  53       59   0.1   5118342     1  0.001    ubi        ub    1     3.03147   3.03142           2958      2.80237      36.45969          31      34.95156      30  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-050-8          weee  3200  53  5118364   0.5        37     1  0.001    ubi        ub    1     7.56733   7.56728           1909      4.50179  307502.52000      194150  268939.78187  178575   1.10506        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-100-9          weee   400  11    79801     1         0     1  0.001    ubi        ub    1   0.0183489   0.01830              8  0.000290186    6438.02250        1808    4878.27750    1808   0.87115        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-4000-65-010-7         study  4000  65       63   0.1   7997938     1  0.001    ubi        ub    1     6.06996   6.06991           1025      1.51262      38.14575          33      36.63925      32  43.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-050-5          weee  1200  23   719400   0.5         1     1  0.001    ubi        ub    1    0.365273   0.36523            169      0.05128   46097.60417       18582   37708.96083   17147   0.91050        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2000-35-010-3         study  2000  35       61   0.1   1998940     1  0.001    ubi        ub    1    0.757009   0.75696            278     0.103859      36.61250          31      34.78450      31  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
